pl_name,pl_discmethod,pl_orbper,pl_radj,pl_bmassj,pl_dens
Kepler-765 b,Transit,27.66552260,0.217,,
Kepler-766 b,Transit,6.10027804,0.302,,
Kepler-767 b,Transit,161.52801010,0.592,,
Kepler-768 b,Transit,11.39100250,0.160,,
Kepler-769 b,Transit,7.42608998,0.261,,
Kepler-769 c,Transit,15.98701740,0.160,,
Kepler-770 b,Transit,18.92540274,0.205,,
Kepler-770 c,Transit,1.47532231,0.107,,
Kepler-770 d,Transit,4.15244722,0.125,,
Kepler-771 b,Transit,8.73485836,0.162,,
Kepler-772 b,Transit,12.99207337,0.162,,
Kepler-773 b,Transit,3.74910006,0.128,,
Kepler-774 b,Transit,11.08957230,0.283,,
Kepler-775 b,Transit,0.97486893,0.106,,
Kepler-776 b,Transit,4.89718784,0.114,,
Kepler-777 b,Transit,5.72812599,0.131,,
Kepler-778 b,Transit,3.75574426,0.150,,
Kepler-637 b,Transit,23.20584623,0.424,,
Kepler-638 b,Transit,6.07972888,0.163,,
Kepler-639 b,Transit,10.21420496,0.212,,
Kepler-640 b,Transit,22.24813967,0.228,,
Kepler-641 b,Transit,9.48961571,0.165,,
Kepler-642 b,Transit,4.41745855,0.259,,
Kepler-643 b,Transit,16.33889626,0.906,,
Kepler-644 b,Transit,3.17391710,0.281,,
Kepler-645 b,Transit,3.27582262,0.187,,
Kepler-646 b,Transit,15.87364565,0.178,,
Kepler-647 b,Transit,16.22546490,0.104,,
Kepler-648 b,Transit,17.42117490,0.287,,
Kepler-649 b,Transit,29.90722674,0.202,,
Kepler-650 b,Transit,3.03214559,0.264,,
Kepler-651 b,Transit,21.38521506,0.211,,
Kepler-217 d,Transit,3.88689525,0.118,,
Kepler-218 d,Transit,124.52446470,0.237,,
Kepler-652 b,Transit,4.18200253,0.222,,
Kepler-653 b,Transit,14.70748976,0.174,,
Kepler-703 b,Transit,4.58352176,0.732,,
Kepler-704 b,Transit,3.76182115,0.233,,
Kepler-705 b,Transit,56.05605380,0.188,,
Kepler-706 b,Transit,41.40831347,1.175,,
Kepler-707 b,Transit,2.23749275,0.119,,
Kepler-708 b,Transit,3.16789194,0.261,,
Kepler-709 b,Transit,16.08524954,0.261,,
Kepler-245 e,Transit,3.21982106,0.156,,
Kepler-710 b,Transit,4.34728553,0.168,,
Kepler-711 b,Transit,23.58914398,0.304,,
Kepler-712 b,Transit,21.02247699,0.304,,
Kepler-712 c,Transit,226.89047000,0.433,,
Kepler-713 b,Transit,7.41114100,0.221,,
Kepler-714 b,Transit,8.09888799,0.863,,
Kepler-715 b,Transit,10.00652995,0.335,,
Kepler-716 b,Transit,10.37168453,0.259,,
Kepler-717 b,Transit,4.40840023,0.216,,
Kepler-718 b,Transit,2.05234990,1.477,,
Kepler-719 b,Transit,5.00731778,0.760,,
Kepler-720 b,Transit,4.70832654,0.750,,
Kepler-779 b,Transit,7.09714223,0.082,,
Kepler-780 b,Transit,0.67737516,0.079,,
Kepler-271 d,Transit,5.24972541,0.059,,
Kepler-781 b,Transit,13.21407320,0.258,,
Kepler-782 b,Transit,158.68533080,0.286,,
Kepler-783 b,Transit,4.29264638,0.070,,
Kepler-784 b,Transit,31.59226460,0.141,,
Kepler-785 b,Transit,1.97376093,1.162,,
Kepler-786 b,Transit,53.52934870,0.217,,
Kepler-787 b,Transit,0.92831050,0.114,,
Kepler-788 b,Transit,8.39846269,0.227,,
Kepler-789 b,Transit,8.63847725,0.189,,
Kepler-790 b,Transit,13.73469807,0.194,,
Kepler-791 b,Transit,14.55397590,0.272,,
Kepler-792 b,Transit,11.30119217,0.175,,
Kepler-793 b,Transit,4.24153639,0.122,,
Kepler-794 b,Transit,11.13125132,0.188,,
Kepler-795 b,Transit,29.61934210,0.150,,
Kepler-796 b,Transit,6.40087618,0.116,,
Kepler-653 c,Transit,0.90037648,0.070,,
Kepler-654 b,Transit,13.72465129,0.185,,
Kepler-655 b,Transit,46.40633580,0.242,,
Kepler-656 b,Transit,1.26025909,0.278,,
Kepler-657 b,Transit,24.54350418,0.314,,
Kepler-658 b,Transit,1.28707676,0.145,,
Kepler-659 b,Transit,17.67179600,0.223,,
Kepler-660 b,Transit,9.27358194,0.229,,
Kepler-661 b,Transit,6.02930132,0.274,,
Kepler-662 b,Transit,21.67697486,0.194,,
Kepler-663 b,Transit,4.99678284,0.232,,
Kepler-664 b,Transit,2.52559332,0.237,,
Kepler-665 b,Transit,16.01310205,0.232,,
Kepler-666 b,Transit,4.49876092,0.214,,
Kepler-667 b,Transit,41.43962808,0.422,,
Kepler-668 b,Transit,8.35390639,0.241,,
Kepler-669 b,Transit,4.12554687,0.431,,
Kepler-670 b,Transit,2.81650485,1.176,,
Kepler-671 b,Transit,4.28095859,0.240,,
Kepler-672 b,Transit,38.37746230,0.223,,
Kepler-721 b,Transit,5.39202539,0.236,,
Kepler-722 b,Transit,4.09357325,0.235,,
Kepler-722 c,Transit,105.14474900,0.252,,
Kepler-723 b,Transit,4.08227507,1.088,,
Kepler-724 b,Transit,3.31494634,0.294,,
Kepler-725 b,Transit,39.64317811,0.948,,
Kepler-726 b,Transit,21.80451088,0.291,,
Kepler-727 b,Transit,5.15448442,0.226,,
Kepler-728 b,Transit,5.74347727,0.298,,
Kepler-729 b,Transit,3.16635371,0.319,,
Kepler-730 b,Transit,6.49168281,1.100,,
Kepler-731 b,Transit,3.85560355,1.238,,
Kepler-732 b,Transit,9.46781405,0.194,,
Kepler-732 c,Transit,0.89304124,0.113,,
Kepler-733 b,Transit,20.83424726,0.252,,
Kepler-255 d,Transit,1.04562266,0.118,,
Kepler-734 b,Transit,6.10485286,0.318,,
Kepler-735 b,Transit,11.51516988,0.263,,
Kepler-736 b,Transit,3.60147201,0.261,,
Kepler-737 b,Transit,28.59915399,0.175,,
Kepler-797 b,Transit,27.07237711,0.194,,
Kepler-798 b,Transit,13.71933369,0.213,,
Kepler-799 b,Transit,133.46052350,0.614,,
Kepler-800 b,Transit,14.13176026,0.254,,
Kepler-801 b,Transit,11.41928253,0.178,,
Kepler-802 b,Transit,40.05874730,0.316,,
Kepler-803 b,Transit,50.28638192,0.338,,
Kepler-804 b,Transit,14.37457351,0.173,,
Kepler-804 c,Transit,9.65185017,0.102,,
Kepler-805 b,Transit,30.86389310,0.258,,
Kepler-806 b,Transit,8.09219642,0.102,,
Kepler-807 b,Transit,117.93108781,0.930,,
Kepler-808 b,Transit,0.63133235,0.130,,
Kepler-809 b,Transit,55.63934000,0.269,,
Kepler-810 b,Transit,4.59725385,0.172,,
Kepler-811 b,Transit,23.58447697,0.241,,
Kepler-812 b,Transit,10.11716531,0.317,,
Kepler-813 b,Transit,19.12947337,0.191,,
Kepler-814 b,Transit,6.14698510,0.189,,
Kepler-815 b,Transit,8.57503552,0.367,,
Kepler-673 b,Transit,3.72873109,0.583,,
Kepler-674 b,Transit,2.24338185,0.151,,
Kepler-675 b,Transit,2.33743801,0.218,,
Kepler-676 b,Transit,11.59822172,0.271,,
Kepler-677 b,Transit,6.57531678,0.480,,
Kepler-678 b,Transit,7.27503724,0.459,,
HD 219134 b,Radial Velocity,3.09292600,0.143,0.01491,6.34000
HD 219134 c,Radial Velocity,6.76458000,0.135,0.01372,6.95000
HD 219134 d,Radial Velocity,46.85900000,0.144,0.05088,
Kepler-679 b,Transit,12.39358604,0.269,,
GJ 1132 b,Transit,1.62893100,0.101,0.00522,6.30000
K2-27 b,Transit,6.77131500,0.400,0.09722,1.87000
Pr0211 c,Radial Velocity,4850.00000000,,7.79000,
K2-24 b,Transit,20.88977000,0.482,0.05978,0.64000
K2-24 c,Transit,42.33910000,0.669,0.04845,0.20000
Kepler-680 b,Transit,3.68992629,0.216,,
Kepler-681 b,Transit,26.39435646,0.275,,
Kepler-682 b,Transit,12.61190667,0.658,,
Kepler-683 b,Transit,2.53918318,0.176,,
Kepler-738 b,Transit,24.58721573,0.223,,
Kepler-739 b,Transit,12.53248465,0.296,,
Kepler-740 b,Transit,3.58410122,0.408,,
Kepler-741 b,Transit,7.03902374,0.265,,
Kepler-742 b,Transit,8.36086824,0.289,,
Kepler-743 b,Transit,3.17926292,0.108,,
Kepler-744 b,Transit,12.06222443,0.145,,
Kepler-745 b,Transit,9.93143556,0.193,,
Kepler-746 b,Transit,3.48159251,0.099,,
Kepler-747 b,Transit,35.61760587,0.470,,
Kepler-748 b,Transit,7.40742793,0.225,,
Kepler-749 b,Transit,17.31716585,0.277,,
Kepler-750 b,Transit,9.42887179,0.274,,
Kepler-750 c,Transit,4.08899022,0.145,,
alf Tau b,Radial Velocity,628.96000000,,6.47000,
2MASS J19383260+4603591 b,Eclipse Timing Variations,416.00000000,,1.90000,
MOA-2010-BLG-328L b,Microlensing,,,0.02895,
MOA-2011-BLG-262L b,Microlensing,,,0.05349,
HATS-8 b,Transit,3.58389300,0.873,0.13800,0.25900
Kepler-821 b,Transit,1.92279873,0.117,,
Kepler-822 b,Transit,3.22296927,0.158,,
Kepler-823 b,Transit,4.16809082,0.140,,
Kepler-824 b,Transit,4.51436633,0.167,,
Kepler-825 b,Transit,3.77360059,0.136,,
Kepler-825 c,Transit,8.18182460,0.164,,
Kepler-826 b,Transit,4.48758907,0.112,,
Kepler-827 b,Transit,51.92927591,0.502,,
Kepler-828 b,Transit,0.56785714,0.135,,
Kepler-829 b,Transit,6.88337562,0.188,,
Kepler-830 b,Transit,11.29695137,0.152,,
Kepler-831 b,Transit,5.62153941,0.113,,
Kepler-832 b,Transit,7.13969410,0.184,,
Kepler-833 b,Transit,18.75469980,0.180,,
Kepler-834 b,Transit,13.32388301,0.180,,
Kepler-835 b,Transit,11.41909375,0.249,,
Kepler-836 b,Transit,11.36112327,0.244,,
Kepler-837 b,Transit,16.56059504,0.228,,
Kepler-838 b,Transit,15.74957994,0.244,,
Kepler-839 b,Transit,37.81445140,0.229,,
Kepler-1316 b,Transit,87.97321360,0.316,,
Kepler-1317 b,Transit,0.56887443,0.139,,
Kepler-1318 b,Transit,213.25766300,0.277,,
Kepler-1319 b,Transit,2.88676265,0.120,,
Kepler-1320 b,Transit,0.86838653,0.152,,
Kepler-401 d,Transit,184.25640500,0.203,,
Kepler-1321 b,Transit,11.12830484,0.439,,
Kepler-1321 c,Transit,2.22649109,0.214,,
Kepler-1322 b,Transit,0.96286738,0.144,,
Kepler-1323 b,Transit,0.92990668,0.136,,
Kepler-1324 b,Transit,4.11584468,0.135,,
Kepler-1325 b,Transit,33.87868380,0.255,,
Kepler-1326 b,Transit,42.35142670,0.373,,
Kepler-1327 b,Transit,14.88801098,0.161,,
Kepler-1328 b,Transit,4.52158888,0.087,,
Kepler-403 d,Transit,13.61159129,0.127,,
Kepler-1329 b,Transit,9.33646594,0.194,,
Kepler-1330 b,Transit,10.10769068,0.147,,
Kepler-1331 b,Transit,0.78916165,0.094,,
Kepler-1332 b,Transit,11.87456832,0.122,,
Kepler-1014 b,Transit,16.57110363,0.213,,
Kepler-1015 b,Transit,16.00494214,0.317,,
Kepler-1016 b,Transit,1.95452434,0.194,,
Kepler-1016 c,Transit,105.65513690,0.328,,
Kepler-1017 b,Transit,7.23400469,0.178,,
Kepler-1018 b,Transit,49.10135140,0.230,,
Kepler-1019 b,Transit,1.41122985,0.130,,
Kepler-1020 b,Transit,96.91514960,0.203,,
Kepler-1021 b,Transit,13.47469571,0.208,,
Kepler-1022 b,Transit,10.99469878,0.211,,
Kepler-1023 b,Transit,62.13877140,0.235,,
Kepler-1024 b,Transit,66.41621330,0.349,,
Kepler-1025 b,Transit,37.32294930,0.177,,
Kepler-342 e,Transit,1.64422461,0.079,,
Kepler-1026 b,Transit,36.51560530,0.197,,
Kepler-1027 b,Transit,1.90780520,0.079,,
Kepler-1028 b,Transit,2.51462432,0.119,,
Kepler-1029 b,Transit,4.41769648,0.112,,
Kepler-1030 b,Transit,19.32952416,0.221,,
K2-13 b,Transit,39.91488000,0.169,,
K2-14 b,Transit,8.36802000,0.429,,
K2-15 b,Transit,11.81040000,0.221,,
K2-16 b,Transit,7.61880000,0.180,,
K2-16 c,Transit,19.07863000,0.227,,
K2-17 b,Transit,17.96753000,0.199,,
K2-18 b,Transit,32.93962300,0.211,0.02807,4.11000
WASP-135 b,Transit,1.40137940,1.300,1.90000,1.16000
LkCa 15 b,Imaging,,,,
LkCa 15 c,Imaging,,,,
Kepler-454 b,Transit,10.57000000,0.210,0.02000,
Kepler-454 c,Radial Velocity,523.90000000,,4.46000,
HD 33844 b,Radial Velocity,551.40002000,,2.01000,
HD 33844 c,Radial Velocity,916.00000000,,1.75000,
Kepler-1111 b,Transit,8.79617863,0.178,,
Kepler-1112 b,Transit,14.36267939,0.269,,
Kepler-1113 b,Transit,42.30049540,0.251,,
Kepler-1114 b,Transit,14.97435694,0.120,,
Kepler-1115 b,Transit,23.55407250,0.152,,
Kepler-1116 b,Transit,41.69778270,0.227,,
Kepler-840 b,Transit,2.49577962,1.523,,
Kepler-841 b,Transit,124.41983980,0.467,,
Kepler-842 b,Transit,1.21956827,0.143,,
Kepler-843 b,Transit,2.05387982,0.231,,
Kepler-844 b,Transit,2.61302086,0.150,,
Kepler-845 b,Transit,0.92785982,0.182,,
Kepler-846 b,Transit,19.80792185,0.221,,
Kepler-847 b,Transit,2.34323190,0.105,,
Kepler-848 b,Transit,6.91134416,0.152,,
Kepler-849 b,Transit,394.62449040,0.637,,
Kepler-850 b,Transit,7.19303878,0.159,,
Kepler-851 b,Transit,8.50699658,0.150,,
Kepler-852 b,Transit,44.93098040,0.227,,
Kepler-853 b,Transit,7.16892463,0.151,,
Kepler-854 b,Transit,2.14463285,1.492,,
Kepler-855 b,Transit,7.88663110,0.745,,
Kepler-856 b,Transit,8.02768059,0.830,,
Kepler-857 b,Transit,85.35129427,0.607,,
Kepler-858 b,Transit,76.13602028,0.434,,
Kepler-859 b,Transit,20.38177573,0.276,,
Kepler-1333 b,Transit,109.64718420,0.251,,
Kepler-1334 b,Transit,15.64591713,0.204,,
Kepler-1335 b,Transit,6.26406846,0.129,,
Kepler-1336 b,Transit,23.19868100,0.177,,
Kepler-1336 c,Transit,5.77721211,0.153,,
Kepler-1337 b,Transit,24.40025490,0.215,,
Kepler-1338 b,Transit,0.93511806,0.082,,
Kepler-1339 b,Transit,1.34155513,0.063,,
Kepler-1340 b,Transit,0.66502692,0.138,,
Kepler-1341 b,Transit,132.99683220,0.267,,
Kepler-1342 b,Transit,2.21571036,0.148,,
Kepler-1343 b,Transit,3.35183158,0.172,,
Kepler-1344 b,Transit,4.76830490,0.164,,
Kepler-1345 b,Transit,44.61695570,0.211,,
Kepler-1346 b,Transit,3.40165668,0.141,,
Kepler-1347 b,Transit,14.00947528,0.092,,
Kepler-1348 b,Transit,27.57227420,0.173,,
Kepler-1349 b,Transit,2.12823928,0.062,,
Kepler-1350 b,Transit,4.49686040,0.225,,
Kepler-1350 c,Transit,1.76678906,0.154,,
Kepler-1031 b,Transit,1.22621732,0.078,,
Kepler-1032 b,Transit,3.29011795,0.167,,
Kepler-1033 b,Transit,7.56052806,0.224,,
Kepler-1034 b,Transit,12.12400943,0.202,,
HD 175607 b,Radial Velocity,29.01000000,,0.02825,
HD 219134 f,Radial Velocity,22.71700000,0.117,0.02297,
HD 219134 g,Radial Velocity,94.20000000,,0.03400,
HD 219134 h,Radial Velocity,2247.00000000,,0.34000,
K2-26 b,Transit,14.56650000,0.238,,
Kepler-1035 b,Transit,2.71407755,0.104,,
Kepler-1036 b,Transit,122.88080580,0.269,,
Kepler-1037 b,Transit,1.06378867,0.114,,
Kepler-1038 b,Transit,148.46033820,0.315,,
Kepler-1039 b,Transit,0.93488424,0.130,,
Kepler-1040 b,Transit,201.12140000,0.186,,
Kepler-1041 b,Transit,24.75764210,0.262,,
Kepler-1042 b,Transit,10.13202575,0.195,,
Kepler-1043 b,Transit,38.50533980,0.227,,
Kepler-1044 b,Transit,6.77408868,0.238,,
Kepler-1117 b,Transit,4.79028459,0.099,,
Kepler-1119 b,Transit,8.32651530,0.171,,
Kepler-1120 b,Transit,2.94902905,0.123,,
Kepler-1118 b,Transit,38.67150750,0.244,,
Kepler-1121 b,Transit,13.15141081,0.170,,
Kepler-1122 b,Transit,42.19173570,0.182,,
Kepler-1123 b,Transit,4.33946454,0.149,,
Kepler-1124 b,Transit,2.85234897,0.114,,
Kepler-1125 b,Transit,17.67006420,0.164,,
Kepler-1126 b,Transit,108.59332900,0.154,,
Kepler-1127 b,Transit,5.12330347,0.175,,
Kepler-1128 b,Transit,61.61781670,0.326,,
Kepler-1129 b,Transit,24.33978040,0.264,,
Kepler-1129 c,Transit,76.53695860,0.244,,
Kepler-1130 b,Transit,5.45298175,0.071,,
Kepler-1131 b,Transit,3.53232449,0.142,,
Kepler-1132 b,Transit,62.89162280,0.210,,
Kepler-1133 b,Transit,11.55562343,0.176,,
Kepler-1134 b,Transit,17.13263989,0.236,,
Kepler-860 b,Transit,5.10137945,0.289,,
Kepler-861 b,Transit,3.94963138,0.203,,
Kepler-862 b,Transit,3.14866453,0.197,,
Kepler-863 b,Transit,15.59461874,0.259,,
Kepler-864 b,Transit,5.83376092,0.214,,
Kepler-865 b,Transit,14.16399294,0.222,,
Kepler-866 b,Transit,2.61703254,0.145,,
Kepler-867 b,Transit,150.24212700,0.414,,
Kepler-868 b,Transit,5.03251791,0.183,,
Kepler-869 b,Transit,40.42877550,0.322,,
Kepler-870 b,Transit,21.35876210,0.248,,
Kepler-871 b,Transit,22.04590180,0.334,,
Kepler-872 b,Transit,2.57885507,0.178,,
Kepler-873 b,Transit,20.55338440,0.335,,
Kepler-874 b,Transit,40.06867270,0.352,,
Kepler-875 b,Transit,27.50737990,0.259,,
Kepler-876 b,Transit,5.14438011,0.128,,
Kepler-877 b,Transit,18.45847097,0.189,,
Kepler-878 b,Transit,25.94220330,0.172,,
Kepler-879 b,Transit,33.38559380,0.229,,
Kepler-1351 b,Transit,0.91614077,0.058,,
Wolf 1061 b,Radial Velocity,4.88690000,,0.00601,
Wolf 1061 c,Radial Velocity,17.87190000,,0.01073,
Wolf 1061 d,Radial Velocity,217.21000000,,0.02423,
KELT-14 b,Transit,1.71005660,1.743,1.28400,0.32200
KELT-15 b,Transit,3.32944000,1.740,1.31000,
Kepler-1352 b,Transit,1.87788275,0.079,,
Kepler-1353 b,Transit,24.75439660,0.161,,
Kepler-1354 b,Transit,76.61337700,0.265,,
Kepler-1355 b,Transit,1.28958811,0.130,,
Kepler-1356 b,Transit,0.63400294,0.136,,
Kepler-1357 b,Transit,3.00913240,0.114,,
Kepler-1358 b,Transit,7.06317341,0.100,,
Kepler-1359 b,Transit,59.49709520,0.252,,
Kepler-1360 b,Transit,40.52864130,0.303,,
Kepler-1361 b,Transit,3.57554956,0.077,,
Kepler-1362 b,Transit,136.20562600,0.232,,
Kepler-1363 b,Transit,2.94194094,0.112,,
Kepler-1364 b,Transit,13.32196237,0.192,,
Kepler-1365 b,Transit,7.69993485,0.082,,
Kepler-1045 b,Transit,26.41045478,0.240,,
Kepler-1046 b,Transit,14.37508035,0.153,,
Kepler-1047 b,Transit,56.18868870,0.186,,
Kepler-1047 c,Transit,3.18897601,0.088,,
Kepler-1048 b,Transit,6.92101021,0.144,,
Kepler-1049 b,Transit,3.27346074,0.085,,
Kepler-1050 b,Transit,15.37875460,0.143,,
Kepler-1050 c,Transit,21.12845690,0.132,,
Kepler-1051 b,Transit,25.96200249,0.303,,
Kepler-1052 b,Transit,34.85382760,0.261,,
Kepler-1053 b,Transit,2.41435165,0.087,,
Kepler-1054 b,Transit,4.30655689,0.235,,
Kepler-1055 b,Transit,2.29503623,0.110,,
Kepler-1056 b,Transit,27.49560600,0.269,,
Kepler-1057 b,Transit,14.08827448,0.300,,
Kepler-1058 b,Transit,110.96546000,0.243,,
Kepler-1059 b,Transit,3.76419105,0.154,,
Kepler-1060 b,Transit,46.87793670,0.212,,
Kepler-1061 b,Transit,2.75798267,0.177,,
Kepler-1136 b,Transit,2.36172433,0.146,,
Kepler-1135 b,Transit,76.95785700,0.165,,
Kepler-1137 b,Transit,23.92107910,0.196,,
Kepler-1138 b,Transit,3.17060005,0.152,,
Kepler-1139 b,Transit,0.81316672,0.106,,
Kepler-1140 b,Transit,24.08627070,0.247,,
Kepler-1141 b,Transit,2.34451194,0.073,,
Kepler-1142 b,Transit,18.30272480,0.131,,
Kepler-1143 b,Transit,2.88890485,0.149,,
Kepler-1143 c,Transit,210.63059100,0.321,,
Kepler-1144 b,Transit,17.14647302,0.178,,
Kepler-1145 b,Transit,3.97076766,0.125,,
Kepler-1146 b,Transit,2.35226580,0.110,,
Kepler-1147 b,Transit,10.62784997,0.233,,
Kepler-1148 b,Transit,1.10446351,0.151,,
Kepler-1149 b,Transit,3.73089898,0.128,,
Kepler-1150 b,Transit,2.78786839,0.091,,
Kepler-1151 b,Transit,65.64784240,0.198,,
Kepler-1152 b,Transit,1.64680191,0.078,,
Kepler-880 b,Transit,7.71468975,0.237,,
Kepler-881 b,Transit,4.44448017,0.159,,
Kepler-882 b,Transit,3.98953967,0.110,,
Kepler-883 b,Transit,12.98495573,0.159,,
Kepler-884 b,Transit,5.69919514,0.110,,
HATS-13 b,Transit,3.04404990,1.212,0.54300,0.37700
HATS-14 b,Transit,2.76676410,1.039,1.07100,1.19100
OGLE-2012-BLG-0563L b,Microlensing,,,0.39000,
HD 95872 b,Radial Velocity,4375.00000000,,3.74000,
psi 1 Dra B b,Radial Velocity,3117.00000000,,1.53000,
HD 5583 b,Radial Velocity,139.35000000,,5.78000,
BD+15 2375 b,Radial Velocity,153.22000000,,1.06100,
K2-29 b,Transit,3.25883210,1.190,0.73000,0.53000
MOA-2011-BLG-028L b,Microlensing,,,0.09439,
KELT-10 b,Transit,4.16627390,1.399,0.67900,0.30800
OGLE-2012-BLG-0724L b,Microlensing,,,0.47000,
Kepler-885 b,Transit,18.11472949,0.223,,
Kepler-886 b,Transit,6.24146367,0.136,,
Kepler-887 b,Transit,20.42228798,0.164,,
Kepler-1365 c,Transit,4.77468005,0.071,,
Kepler-1366 b,Transit,2.16457097,0.128,,
Kepler-1367 b,Transit,1.57409027,0.082,,
Kepler-1368 b,Transit,0.67564949,0.147,,
Kepler-1369 b,Transit,25.87314800,0.240,,
Kepler-1370 b,Transit,20.26416840,0.164,,
Kepler-1370 c,Transit,7.44142113,0.113,,
Kepler-1371 b,Transit,3.44620390,0.065,,
Kepler-1371 c,Transit,2.00541269,0.057,,
Kepler-1372 b,Transit,1.31155557,0.113,,
Kepler-1373 b,Transit,1.29123275,0.103,,
Kepler-1374 b,Transit,10.65276707,0.204,,
Kepler-1375 b,Transit,3.30041920,0.155,,
Kepler-1376 b,Transit,5.30880656,0.094,,
Kepler-1377 b,Transit,0.74092842,0.112,,
Kepler-1378 b,Transit,11.95398936,0.196,,
Kepler-1379 b,Transit,0.88184115,0.116,,
Kepler-1380 b,Transit,10.31082450,0.128,,
Kepler-1381 b,Transit,25.38426860,0.201,,
Kepler-1382 b,Transit,16.35830550,0.168,,
Kepler-351 d,Transit,142.54424700,0.243,,
Kepler-1062 b,Transit,9.30412078,0.157,,
Kepler-1063 b,Transit,14.07971466,0.133,,
Kepler-1064 b,Transit,16.54080322,0.138,,
Kepler-1065 b,Transit,3.60930891,0.333,,
Kepler-1065 c,Transit,2.37030743,0.143,,
Kepler-1066 b,Transit,1.93155984,0.211,,
Kepler-1067 b,Transit,0.76212926,0.071,,
Kepler-1068 b,Transit,16.92344113,0.324,,
Kepler-1069 b,Transit,23.89902960,0.143,,
Kepler-1070 b,Transit,6.22161470,0.154,,
Kepler-1071 b,Transit,6.17998440,0.212,,
Kepler-1072 b,Transit,1.56906650,0.141,,
Kepler-1073 b,Transit,8.67888593,0.205,,
Kepler-1073 c,Transit,4.02582254,0.146,,
Kepler-1074 b,Transit,5.94566534,0.112,,
Kepler-1075 b,Transit,1.52372816,0.127,,
Kepler-1076 b,Transit,6.14727918,0.071,,
Kepler-1077 b,Transit,34.35118740,0.247,,
Kepler-1153 b,Transit,1.75583533,0.154,,
Kepler-1154 b,Transit,5.18561420,0.209,,
Kepler-1154 c,Transit,8.45808312,0.211,,
Kepler-1155 b,Transit,33.46974300,0.181,,
Kepler-1156 b,Transit,11.89520511,0.118,,
Kepler-1157 b,Transit,4.45743164,0.097,,
Kepler-1158 b,Transit,13.53962930,0.209,,
Kepler-1159 b,Transit,22.70816791,0.211,,
Kepler-1160 b,Transit,7.97034958,0.191,,
Kepler-1161 b,Transit,10.71252541,0.190,,
Kepler-1162 b,Transit,32.56370690,0.197,,
Kepler-1163 b,Transit,6.11786898,0.092,,
Kepler-1164 b,Transit,3.97599768,0.100,,
Kepler-1165 b,Transit,9.47852200,0.138,,
Kepler-1166 b,Transit,33.24068820,0.151,,
Kepler-1167 b,Transit,1.00393374,0.153,,
Kepler-1168 b,Transit,55.82265390,0.223,,
Kepler-1169 b,Transit,6.11009134,0.084,,
Kepler-1170 b,Transit,9.98969327,0.215,,
Kepler-887 c,Transit,7.63846023,0.101,,
Kepler-888 b,Transit,70.69790610,0.157,,
Kepler-889 b,Transit,3.74443900,0.097,,
Kepler-890 b,Transit,52.75875577,0.793,,
Kepler-304 e,Transit,1.49914695,0.107,,
Kepler-891 b,Transit,53.44945593,0.572,,
Kepler-892 b,Transit,13.75210720,0.251,,
Kepler-893 b,Transit,6.33855761,0.270,,
Kepler-894 b,Transit,9.80322400,0.248,,
Kepler-895 b,Transit,2.80624233,0.137,,
Kepler-896 b,Transit,144.54739600,0.226,,
Kepler-897 b,Transit,8.04726420,0.213,,
Kepler-898 b,Transit,5.87061910,0.133,,
Kepler-899 b,Transit,19.17891293,0.239,,
Kepler-900 b,Transit,6.99130860,0.186,,
Kepler-901 b,Transit,3.51749439,0.122,,
Kepler-902 b,Transit,40.10995470,0.227,,
Kepler-903 b,Transit,10.35077210,0.179,,
Kepler-903 c,Transit,62.92285570,0.226,,
Kepler-904 b,Transit,3.02166863,0.158,,
Kepler-1383 b,Transit,13.90935830,0.126,,
Kepler-1384 b,Transit,15.36262753,0.173,,
Kepler-1385 b,Transit,2.88879862,0.076,,
Kepler-1386 b,Transit,6.73972381,0.111,,
Kepler-1387 b,Transit,2.27952666,0.083,,
Kepler-1388 b,Transit,12.28546030,0.231,,
Kepler-1388 c,Transit,5.53608151,0.202,,
Kepler-1388 d,Transit,20.95681580,0.255,,
Kepler-1388 e,Transit,37.63270840,0.219,,
Kepler-1389 b,Transit,99.25309510,0.158,,
Kepler-1390 b,Transit,6.48021673,0.105,,
Kepler-1391 b,Transit,54.40923330,0.150,,
Kepler-1392 b,Transit,15.14103970,0.175,,
Kepler-1393 b,Transit,2.44357812,0.071,,
Kepler-1394 b,Transit,3.93766373,0.124,,
Kepler-1395 b,Transit,3.78470649,0.071,,
Kepler-1396 b,Transit,18.22064210,0.185,,
Kepler-1397 b,Transit,47.44995500,0.153,,
Kepler-1398 b,Transit,2.78815679,0.080,,
Kepler-1398 c,Transit,4.13827595,0.092,,
Kepler-1078 b,Transit,3.00725242,0.170,,
Kepler-1079 b,Transit,13.24503188,0.145,,
Kepler-1080 b,Transit,77.25483960,0.293,,
Kepler-1081 b,Transit,3.85691855,0.090,,
Kepler-1082 b,Transit,1.54320660,0.100,,
Kepler-1083 b,Transit,33.41779930,0.300,,
Kepler-1084 b,Transit,2.05333679,0.099,,
